DATAFLOW,FREQ: Frequenza,REF_AREA: Territorio,DATA_TYPE: Indicatore,TYPE_OF_CROP: Tipo di coltivazione,DESTINATION_WINEGRAPES: Destinazione dell'uva da vino,TIME_PERIOD: Tempo,OBS_VALUE,OBS_STATUS: Stato dell'osservazione,NOTE_DS: Nota del dataset,NOTE_REF_AREA: Territorio,NOTE_DATA_TYPE: Indicatore,NOTE_TYPE_OF_CROP_EUCODE: Codice Eurostat,NOTE_TYPE_OF_CROP: Tipo di coltivazione,NOTE_DESTINATION_WINEGRAPES: Destinazione dell'uva da vino,NOTE_TIME_PERIOD: Tempo,BASE_PER: Anno base,UNIT_MEAS: Unità di misura,UNIT_MULT: Unità di moltiplicazione
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,1750,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,500,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,750,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,100,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,1600,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,1600,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,1750,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,2341,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,2934,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,2720,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,17,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,14,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,14,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,1250460,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,1766895,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,1587284,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,5225,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,4178,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,3753,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,1313005,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,1852241,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,1666648,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,5530,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,4321,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,3885,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,34,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,33,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,33,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,9762,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,9867,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,11801,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,9860,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,9966,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,11920,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,27232,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,28811,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,28810,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,269,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,259,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,236,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,17049320,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,20104036,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,21570316,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,142310,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,146180,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,142228,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,17175720,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,20104036,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,21570316,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,142310,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,146180,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD5: Emilia-Romagna,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,142228,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,2,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,3,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,3,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,5,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,6,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,7,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,500,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,750,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,100,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,1600,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,1600,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,HP_Q_EXT: produzione raccolta - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,1750,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,500,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,750,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,TP_QUIN_EXT: produzione totale - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,100,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,1600,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,1600,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITDA: Trentino Alto Adige / Südtirol,TP_QUIN_EXT: produzione totale - quintali,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,1750,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITE1: Toscana,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,2313,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITE1: Toscana,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,2271,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITE1: Toscana,ART: superficie totale - ettari,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2026,2160,,,,,V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITE1: Toscana,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2024,553,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITE1: Toscana,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2025,462,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITE1: Toscana,ART: superficie totale - ettari,OFTTOT: pomodoro da consumo fresco o da mensa,ALL: tutte le voci,2026,543,,,,,V3110: V3110,,,,,,
IT1:101_1015(1.0),A: annuale,ITE1: Toscana,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2024,1429370,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
IT1:101_1015(1.0),A: annuale,ITE1: Toscana,HP_Q_EXT: produzione raccolta - quintali,OFTP: pomodoro da trasformazione in piena aria,ALL: tutte le voci,2025,1350040,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",V3120: V3120,,,,,,
