DATAFLOW,FREQ: Frequenza,REF_AREA: Territorio,DATA_TYPE: Indicatore,TYPE_OF_CROP: Tipo di coltivazione,DESTINATION_WINEGRAPES: Destinazione dell'uva da vino,TIME_PERIOD: Tempo,OBS_VALUE,OBS_STATUS: Stato dell'osservazione,NOTE_DS: Nota del dataset,NOTE_REF_AREA: Territorio,NOTE_DATA_TYPE: Indicatore,NOTE_TYPE_OF_CROP_EUCODE: Codice Eurostat,NOTE_TYPE_OF_CROP: Tipo di coltivazione,NOTE_DESTINATION_WINEGRAPES: Destinazione dell'uva da vino,NOTE_TIME_PERIOD: Tempo,BASE_PER: Anno base,UNIT_MEAS: Unità di misura,UNIT_MULT: Unità di moltiplicazione
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,ART: superficie totale - ettari,WHEATD: frumento duro,ALL: tutte le voci,2026,18,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2024,2360,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2025,2360,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2026,2000,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,MAIZE: mais,ALL: tutte le voci,2024,16250,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,MAIZE: mais,ALL: tutte le voci,2025,17430,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,MAIZE: mais,ALL: tutte le voci,2026,19500,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,WHEATD: frumento duro,ALL: tutte le voci,2024,200,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,WHEATD: frumento duro,ALL: tutte le voci,2025,500,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,HP_Q_EXT: produzione raccolta - quintali,WHEATD: frumento duro,ALL: tutte le voci,2026,700,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2024,2360,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2025,2360,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2026,2000,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,MAIZE: mais,ALL: tutte le voci,2024,16250,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,MAIZE: mais,ALL: tutte le voci,2025,17430,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,MAIZE: mais,ALL: tutte le voci,2026,19500,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,WHEATD: frumento duro,ALL: tutte le voci,2024,200,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,WHEATD: frumento duro,ALL: tutte le voci,2025,500,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD2: Provincia Autonoma Trento,TP_QUIN_EXT: produzione totale - quintali,WHEATD: frumento duro,ALL: tutte le voci,2026,700,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,BEETS: barbabietola da zucchero,ALL: tutte le voci,2024,7697,,,,,R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,BEETS: barbabietola da zucchero,ALL: tutte le voci,2025,4734,,,,,R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,COMMEAT: frumento tenero,ALL: tutte le voci,2024,94672,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,COMMEAT: frumento tenero,ALL: tutte le voci,2025,91220,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,COMMEAT: frumento tenero,ALL: tutte le voci,2026,91220,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,MAIZE: mais,ALL: tutte le voci,2024,122909,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,MAIZE: mais,ALL: tutte le voci,2025,140425,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,MAIZE: mais,ALL: tutte le voci,2026,140425,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,RICE: riso,ALL: tutte le voci,2024,3350,,,,,C2000: C2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,RICE: riso,ALL: tutte le voci,2025,4154,,,,,C2000: C2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,SOYA: soia,ALL: tutte le voci,2024,160139,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,SOYA: soia,ALL: tutte le voci,2025,142693,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,SOYA: soia,ALL: tutte le voci,2026,142693,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,WHEATD: frumento duro,ALL: tutte le voci,2024,16648,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,WHEATD: frumento duro,ALL: tutte le voci,2025,14208,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,ART: superficie totale - ettari,WHEATD: frumento duro,ALL: tutte le voci,2026,14208,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,BEETS: barbabietola da zucchero,ALL: tutte le voci,2024,3604735,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,BEETS: barbabietola da zucchero,ALL: tutte le voci,2025,2629434,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2024,5089200,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2025,4794843,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2026,5834993,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,MAIZE: mais,ALL: tutte le voci,2024,12022470,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,MAIZE: mais,ALL: tutte le voci,2025,13745036,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,MAIZE: mais,ALL: tutte le voci,2026,13340947,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,RICE: riso,ALL: tutte le voci,2024,154636,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C2000: C2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,RICE: riso,ALL: tutte le voci,2025,218286,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C2000: C2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,SOYA: soia,ALL: tutte le voci,2024,5299688,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,SOYA: soia,ALL: tutte le voci,2025,5515795,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,SOYA: soia,ALL: tutte le voci,2026,4730179,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,WHEATD: frumento duro,ALL: tutte le voci,2024,773380,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,WHEATD: frumento duro,ALL: tutte le voci,2025,665582,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,HP_Q_EXT: produzione raccolta - quintali,WHEATD: frumento duro,ALL: tutte le voci,2026,792513,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,BEETS: barbabietola da zucchero,ALL: tutte le voci,2024,3929357,,,,,R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,BEETS: barbabietola da zucchero,ALL: tutte le voci,2025,2862745,,,,,R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2024,5191000,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2025,4890740,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,COMMEAT: frumento tenero,ALL: tutte le voci,2026,5951693,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,MAIZE: mais,ALL: tutte le voci,2024,12382120,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,MAIZE: mais,ALL: tutte le voci,2025,15187386,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,MAIZE: mais,ALL: tutte le voci,2026,13740896,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,RICE: riso,ALL: tutte le voci,2024,154636,,,,,C2000: C2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,RICE: riso,ALL: tutte le voci,2025,218286,,,,,C2000: C2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,SOYA: soia,ALL: tutte le voci,2024,5458692,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,SOYA: soia,ALL: tutte le voci,2025,5681268,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,SOYA: soia,ALL: tutte le voci,2026,4872083,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,WHEATD: frumento duro,ALL: tutte le voci,2024,788835,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,WHEATD: frumento duro,ALL: tutte le voci,2025,678814,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD3: Veneto,TP_QUIN_EXT: produzione totale - quintali,WHEATD: frumento duro,ALL: tutte le voci,2026,808364,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,BEETS: barbabietola da zucchero,ALL: tutte le voci,2024,319,,,,,R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,BEETS: barbabietola da zucchero,ALL: tutte le voci,2025,393,,,,,R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,COMMEAT: frumento tenero,ALL: tutte le voci,2024,11281,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,COMMEAT: frumento tenero,ALL: tutte le voci,2025,14223,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,COMMEAT: frumento tenero,ALL: tutte le voci,2026,14406,,,,,C1110: C1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,MAIZE: mais,ALL: tutte le voci,2024,33058,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,MAIZE: mais,ALL: tutte le voci,2025,37108,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,MAIZE: mais,ALL: tutte le voci,2026,37243,,,,,C1500: C1500,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,RICE: riso,ALL: tutte le voci,2024,15,,,,,C2000: C2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,RICE: riso,ALL: tutte le voci,2025,28,,,,,C2000: C2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,SOYA: soia,ALL: tutte le voci,2024,66586,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,SOYA: soia,ALL: tutte le voci,2025,60916,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,SOYA: soia,ALL: tutte le voci,2026,60916,,,,,I1130: I1130,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,WHEATD: frumento duro,ALL: tutte le voci,2024,33,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,WHEATD: frumento duro,ALL: tutte le voci,2025,53,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,ART: superficie totale - ettari,WHEATD: frumento duro,ALL: tutte le voci,2026,60,,,,,C1120: C1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,HP_Q_EXT: produzione raccolta - quintali,BEETS: barbabietola da zucchero,ALL: tutte le voci,2024,112403,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",R2000: R2000,,,,,,
IT1:101_1015(1.0),A: annuale,ITD4: Friuli-Venezia Giulia,HP_Q_EXT: produzione raccolta - quintali,BEETS: barbabietola da zucchero,ALL: tutte le voci,2025,219797,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",R2000: R2000,,,,,,
