TIPO,PAIS,NOME,URL,PARA_QUE_SERVE,QUEM_VIU,ONDE_VIU,NOTA
CIENCIA,IT,UNIBA DiSSPA — Dipartimento di Scienze del Suolo della Pianta e degli Alimenti,https://www.uniba.it/it/ricerca/dipartimenti/disspa,"fonte cientifica de Universita di Bari Aldo Moro sobre patologia, Xylella, olivo, vite — alimenta T5 (ciencia), T6 (pesquisadores), T3 (praga, doenca e infestanti)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Andrea Lentini — registo cientifico ORCID (Università degli Studi di Sassari),https://orcid.org/0000-0003-2089-1026,"acompanhar a producao cientifica de Andrea Lentini (Università degli Studi di Sassari) em mais / Ostrinia nubilalis — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: Università degli Studi di Sassari,ORCID 0000-0003-2089-1026 · afiliacao atual Università degli Studi di Sassari · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Aparna S Balan — registo cientifico ORCID (University of Palermo),https://orcid.org/0009-0001-5306-0125,"acompanhar a producao cientifica de Aparna S Balan (University of Palermo) em olivo / Xylella fastidiosa — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Palermo,ORCID 0009-0001-5306-0125 · afiliacao atual University of Palermo · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,ROBERTO RIZZO — registo cientifico ORCID (CREA - Research Centre for Plant Protection and Certification),https://orcid.org/0000-0003-1628-643X,"acompanhar a producao cientifica de ROBERTO RIZZO (CREA - Research Centre for Plant Protection and Certification) em olivo / Bactrocera oleae — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: CREA - Research Centre for Plant Protection and Certification,ORCID 0000-0003-1628-643X · afiliacao atual CREA - Research Centre for Plant Protection and Certification · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Roberta Maria Gravagno — registo cientifico ORCID (University of Catania),https://orcid.org/0009-0005-2447-3608,"acompanhar a producao cientifica de Roberta Maria Gravagno (University of Catania) em vite / peronospora — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Catania,ORCID 0009-0005-2447-3608 · afiliacao atual University of Catania · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,UNICT Di3A — Dipartimento di Agricoltura Alimentazione e Ambiente,https://www.di3a.unict.it/,"fonte cientifica de Universita di Catania sobre agrumi, difesa, agronomia — alimenta T5 (ciencia), T6 (pesquisadores), T3 (praga, doenca e infestanti)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,UNIPA SAAF — Dipartimento Scienze Agrarie Alimentari e Forestali,https://www.unipa.it/dipartimenti/saaf/,"fonte cientifica de Universita di Palermo sobre agraria, vite, olivo — alimenta T5 (ciencia), T6 (pesquisadores), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Advances in Horticultural Science,https://oaj.fupress.net/index.php/ahs,"fonte cientifica de Firenze University Press sobre journal, orticoltura — alimenta T5 (ciencia), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'journal' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,FLORE UNIFI — Archivio istituzionale della ricerca,https://flore.unifi.it/,"fonte cientifica de Universita di Firenze sobre repositorio scientifico — alimenta T5 (ciencia), T6 (pesquisadores)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'repositorio' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Leonardo Caproni — registo cientifico ORCID (Scuola Superiore Sant'Anna),https://orcid.org/0000-0002-7129-8575,"acompanhar a producao cientifica de Leonardo Caproni (Scuola Superiore Sant'Anna) em nocciolo / frutticoltura — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: Scuola Superiore Sant'Anna,ORCID 0000-0002-7129-8575 · afiliacao atual Scuola Superiore Sant'Anna · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Marco Mancini — registo cientifico ORCID (University of Florence),https://orcid.org/0000-0002-1454-4995,"acompanhar a producao cientifica de Marco Mancini (University of Florence) em agrometeorologia / modelli colturali — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Florence,ORCID 0000-0002-1454-4995 · afiliacao atual University of Florence · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Phytopathologia Mediterranea,https://oajournals.fupress.net/index.php/pm,"fonte cientifica de Firenze University Press / Mediterranean Phytopathological Union sobre journal, patologia mediterranea — alimenta T3 (praga, doenca e infestanti), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'journal' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Roberto Ferrise — registo cientifico ORCID (University of Florence),https://orcid.org/0000-0001-8236-7823,"acompanhar a producao cientifica de Roberto Ferrise (University of Florence) em agrometeorologia / modelli colturali — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Florence,ORCID 0000-0001-8236-7823 · afiliacao atual University of Florence · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Scuola Superiore Sant'Anna — Istituto di Scienze delle Produzioni Vegetali,https://www.santannapisa.it/it/istituto/produzioni-vegetali,"fonte cientifica de Scuola Superiore Sant'Anna Pisa sobre agricoltura sostenibile, precision farming — alimenta T5 (ciencia), T6 (pesquisadores), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,endereco corrigido: slug do instituto mudou · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,UNIFI DAGRI — Dipartimento di Scienze e Tecnologie Agrarie Alimentari Ambientali e Forestali,https://www.dagri.unifi.it/,"fonte cientifica de Universita di Firenze sobre agraria, olivo, vite — alimenta T5 (ciencia), T6 (pesquisadores), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,UNIPI DiSAAA-a — Dipartimento di Scienze Agrarie Alimentari e Agro-ambientali,https://www.agr.unipi.it/,"fonte cientifica de Universita di Pisa sobre agraria, agronomia, difesa — alimenta T5 (ciencia), T6 (pesquisadores), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,cadeia TLS incompleta no servidor; validado com o intermediario obtido por AIA · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Anna Aldrighetti — registo cientifico ORCID (University of Trento),https://orcid.org/0000-0002-9018-3343,"acompanhar a producao cientifica de Anna Aldrighetti (University of Trento) em vite / peronospora — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Trento,ORCID 0000-0002-9018-3343 · afiliacao atual University of Trento · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Centro di Sperimentazione Laimburg,https://www.laimburg.it/,"fonte cientifica de Provincia autonoma di Bolzano sobre sperimentazione, melo, vite, difesa — alimenta T5 (ciencia), T3 (praga, doenca e infestanti), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'ente_ricerca' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Gerardo Puopolo — registo cientifico ORCID (University of Trento),https://orcid.org/0000-0002-4864-4396,"acompanhar a producao cientifica de Gerardo Puopolo (University of Trento) em biocontrollo / antagonisti — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Trento,ORCID 0000-0002-4864-4396 · afiliacao atual University of Trento · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Gianfranco ANFORA — registo cientifico ORCID (University of Trento),https://orcid.org/0000-0003-2545-1409,"acompanhar a producao cientifica de Gianfranco ANFORA (University of Trento) em cimice asiatica / Halyomorpha halys — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Trento,ORCID 0000-0003-2545-1409 · afiliacao atual University of Trento · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Libera Universita di Bolzano — Facolta di Scienze agrarie ambientali e alimentari,https://www.unibz.it/it/faculties/agricultural-environmental-food-sciences/,"fonte cientifica de Libera Universita di Bolzano sobre frutticoltura, melo, montagna — alimenta T5 (ciencia), T6 (pesquisadores), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Paolo Grazieschi — registo cientifico ORCID (Fondazione Bruno Kessler),https://orcid.org/0009-0009-6027-471X,"acompanhar a producao cientifica de Paolo Grazieschi (Fondazione Bruno Kessler) em agricoltura di precisione — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: Fondazione Bruno Kessler,ORCID 0009-0009-6027-471X · afiliacao atual Fondazione Bruno Kessler · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Emilio Balducci — registo cientifico ORCID (University of Perugia),https://orcid.org/0000-0002-8656-7870,"acompanhar a producao cientifica de Emilio Balducci (University of Perugia) em grano duro / Fusarium / micotossine — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Perugia,ORCID 0000-0002-8656-7870 · afiliacao atual University of Perugia · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,UNIPG DSA3 — Dipartimento di Scienze Agrarie Alimentari e Ambientali,https://dsa3.unipg.it/,"fonte cientifica de Universita di Perugia sobre agraria, agronomia, difesa — alimenta T5 (ciencia), T6 (pesquisadores), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,endereco corrigido: o host com www nao resolve · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Dumitru Scutelnic — registo cientifico ORCID (University of Verona),https://orcid.org/0000-0001-6935-7540,"acompanhar a producao cientifica de Dumitru Scutelnic (University of Verona) em agricoltura di precisione — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Verona,ORCID 0000-0001-6935-7540 · afiliacao atual University of Verona · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Giulia Mandalà — registo cientifico ORCID (Verona University ),https://orcid.org/0000-0001-7697-8310,"acompanhar a producao cientifica de Giulia Mandalà (Verona University ) em grano duro / Fusarium / micotossine — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: Verona University ,ORCID 0000-0001-7697-8310 · afiliacao atual Verona University  · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,IRIS UNIPD — Archivio della ricerca,https://www.research.unipd.it/,"fonte cientifica de Universita di Padova sobre repositorio scientifico — alimenta T5 (ciencia), T6 (pesquisadores)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'repositorio' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Leonardo Cera — registo cientifico ORCID (University of Padua),https://orcid.org/0009-0005-6118-7432,"acompanhar a producao cientifica de Leonardo Cera (University of Padua) em vite / flavescenza dorata / Scaphoideus — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: University of Padua,ORCID 0009-0005-6118-7432 · afiliacao atual University of Padua · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,Luca Mazzon — registo cientifico ORCID (Università degli Studi di Padova),https://orcid.org/0000-0002-8459-893X,"acompanhar a producao cientifica de Luca Mazzon (Università degli Studi di Padova) em olivo / Bactrocera oleae — alimenta T6 (pesquisadores), T5 (ciencia)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",ORCID public API — afiliacao italiana atual: Università degli Studi di Padova,ORCID 0000-0002-8459-893X · afiliacao atual Università degli Studi di Padova · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,UNIPD DAFNAE — Dipartimento di Agronomia Animali Alimenti Risorse Naturali e Ambiente,https://www.dafnae.unipd.it/,"fonte cientifica de Universita di Padova sobre agronomia, entomologia, patologia — alimenta T5 (ciencia), T6 (pesquisadores), T3 (praga, doenca e infestanti)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
CIENCIA,IT,UNIVR Dipartimento di Biotecnologie,https://www.dbt.univr.it/,"fonte cientifica de Universita di Verona sobre biotecnologie, vite — alimenta T5 (ciencia), T6 (pesquisadores)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",descoberta por familia de fonte 'universita' e verificada por sonda HTTP,CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)
FACEBOOK,IT,ARTA Abruzzo — Facebook ufficiale,https://www.facebook.com/arpaabruzzo,"pagina oficial de ARTA Abruzzo sobre ambiente, monitoraggio — alimenta T2 (clima/acqua/suolo), T12 (politica e ambiente agricola)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.artaabruzzo.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Consorzio Tutela Vini d'Abruzzo — Facebook ufficiale,https://www.facebook.com/vinidabruzzo,"pagina oficial de Consorzio Tutela Vini d'Abruzzo sobre vino, DOC — alimenta T10 (mercado e industria), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.vinidabruzzo.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,ARSAC Calabria — Azienda Regionale per lo Sviluppo dell'Agricoltura Calabrese — Facebook ufficiale,https://www.facebook.com/ArsacRegioneCalabria,"pagina oficial de Regione Calabria sobre assistenza tecnica, divulgazione, fitosanitario — alimenta T1 (cultura e producao), T7 (rede tecnica), T3 (praga, doenca e infestanti)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.arsac.calabria.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,CRPV — Centro Ricerche Produzioni Vegetali — Facebook ufficiale,https://www.facebook.com/rinovaeducazionecomunicazione,"pagina oficial de CRPV sobre sperimentazione, ortofrutta, difesa — alimenta T5 (ciencia), T3 (praga, doenca e infestanti), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.crpv.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Caviro — Facebook ufficiale,https://www.facebook.com/GruppoCaviro,"pagina oficial de Caviro sobre cooperativa vitivinicola, economia circolare — alimenta T10 (mercado e industria), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.caviro.com/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Cifo — Facebook ufficiale,https://www.facebook.com/Cifo1965,"pagina oficial de Cifo sobre nutrizione vegetale — alimenta T9 (concorrentes), T10 (mercado e industria)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.cifo.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,ARPA Lazio — Facebook ufficiale,https://www.facebook.com/arpalazio,"pagina oficial de ARPA Lazio sobre ambiente, aria, acque — alimenta T2 (clima/acqua/suolo), T12 (politica e ambiente agricola)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.arpalazio.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,ARSIAL — Agenzia Regionale Sviluppo Innovazione Agricoltura Lazio — Facebook ufficiale,https://www.facebook.com/ARSIALregionelazio,"pagina oficial de Regione Lazio sobre sviluppo agricolo, biodiversita, assistenza — alimenta T1 (cultura e producao), T7 (rede tecnica), T3 (praga, doenca e infestanti)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.arsial.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,ARPA Liguria — Facebook ufficiale,https://www.facebook.com/ArpaLiguria,"pagina oficial de ARPAL sobre meteo, ambiente, allerta — alimenta T2 (clima/acqua/suolo), T12 (politica e ambiente agricola)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.arpal.liguria.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Agriligurianet — Regione Liguria agricoltura — Facebook ufficiale,https://www.facebook.com/agriligurianet,"pagina oficial de Regione Liguria sobre agricoltura ligure, floricoltura, fitosanitario — alimenta T1 (cultura e producao), T3 (praga, doenca e infestanti), T7 (rede tecnica)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.agriligurianet.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Confagricoltura Lombardia — Facebook ufficiale,https://www.facebook.com/lombardiaconfagricoltura,"pagina oficial de Confagricoltura sobre organizzazione agricola regionale — alimenta T12 (politica e ambiente agricola), T7 (rede tecnica)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.confagricolturalombardia.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Agroinnova — Centro di Competenza per l'Innovazione in campo agro-ambientale — Facebook ufficiale,https://www.facebook.com/unito.it,"pagina oficial de Universita di Torino sobre patologia vegetale, difesa, sostenibilita — alimenta T3 (praga, doenca e infestanti), T5 (ciencia), T6 (pesquisadores)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.agroinnova.unito.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Agrilevante — Facebook ufficiale,https://www.facebook.com/Agrilevante,"pagina oficial de FederUnacoma sobre fiera meccanizzazione mediterraneo — alimenta T11 (eventos), T10 (mercado e industria)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.agrilevante.eu/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Consorzio Tutela Pecorino Romano — Facebook ufficiale,https://www.facebook.com/ConsorzioPecorinoRomanoDOP,"pagina oficial de Consorzio Pecorino Romano sobre DOP, ovino — alimenta T10 (mercado e industria)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.pecorinoromano.com/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,CIA Toscana — Facebook ufficiale,https://www.facebook.com/ciatoscana,"pagina oficial de CIA Agricoltori Italiani sobre organizzazione agricola regionale — alimenta T12 (politica e ambiente agricola), T7 (rede tecnica)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.ciatoscana.eu/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Consorzio Vino Chianti Classico — Facebook ufficiale,https://www.facebook.com/chianticlassico.it,"pagina oficial de Consorzio Vino Chianti Classico sobre vino, DOCG, viticoltura — alimenta T10 (mercado e industria), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.chianticlassico.com/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,APPA Trento — Agenzia provinciale protezione ambiente — Facebook ufficiale,https://www.facebook.com/provincia.autonoma.trento,"pagina oficial de Provincia autonoma di Trento sobre ambiente, acque — alimenta T2 (clima/acqua/suolo), T12 (politica e ambiente agricola)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://appa.provincia.tn.it/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
FACEBOOK,IT,Agriumbria — Facebook ufficiale,https://www.facebook.com/agriumbria,"pagina oficial de Umbriafiere sobre fiera agricoltura, zootecnia — alimenta T11 (eventos), T1 (cultura e producao)","claude-code (missao ITALY-200-SOURCES-DISCOVERY, 2026-09-14)",declarado no site oficial do dono: https://www.agriumbria.eu/,"owner provado pela declaracao do proprio dono; a plataforma nao permite prova direta a partir do datacenter (medido: Facebook devolve 200 para pagina inventada, Instagram devolve 429 para tudo) · CANDIDATA validada em 2026-09-14; SOURCE_ID nao atribuido (nasce na porta canonica)"
